|757|(Duplicate of NGC 731)|Elliptical galaxy|Cetus|28.737083333333334|-9.013055555555555|13
|762||Spiral galaxy|Cetus|29.24041666666667|-5.403333333333333|13.5
|763|(Duplicate of NGC 755)|Spiral galaxy|Cetus|29.093333333333334|-9.0625|13
|769||Spiral galaxy|Triangulum|29.900833333333335|30.91|13.4
|771||Star|Cassiopeia|30.749999999999996|72.41666666666667|3.95
|772||Spiral galaxy|Aries|29.832083333333337|19.00777777777778|11.3
|775||Spiral galaxy|Fornax|29.63541666666667|-26.292222222222225|12.9
|776||Spiral galaxy|Aries|29.977500000000003|23.64472222222222|13.4
|777||Elliptical galaxy|Triangulum|30.062500000000004|31.429444444444446|12.7
|779||Spiral galaxy|Cetus|29.92625|-5.963055555555556|12
|782||Spiral galaxy|Eridanus|29.4075|-57.79|12.8
|783||Spiral galaxy|Triangulum|30.27791666666667|31.88222222222222|12.8
|784||Irregular galaxy|Triangulum|30.32125|28.83722222222222|12.1
|787||Spiral galaxy|Cetus|30.2025|-9.0025|13
|788||Spiral galaxy|Cetus|30.27708333333333|-6.815833333333333|13
|790||Lenticular galaxy|Cetus|30.339583333333334|-5.372222222222222|13.5
|803||Spiral galaxy|Aries|30.93666666666666|16.030833333333334|13.5
|812||Spiral galaxy|Andromeda|31.715000000000003|44.57194444444445|12.8
|818||Spiral galaxy|Andromeda|32.18625|38.77722222222222|12.7
|821||Elliptical galaxy|Aries|32.0875|10.99472222222222|12.6
|822||Elliptical galaxy|Phoenix|31.66208333333334|-41.15694444444444|13
|824||Spiral galaxy|Fornax|31.721249999999998|-36.452222222222225|13
|828||Spiral galaxy|Andromeda|32.540416666666665|39.19083333333333|13.0
|834||Spiral galaxy|Andromeda|32.756249999999994|37.666666666666664|13.2
|835||Spiral galaxy|Cetus|32.352916666666665|-10.136388888888888|13.5
|841||Spiral galaxy|Andromeda|32.822916666666664|37.496944444444445|12.8
|846||Spiral galaxy|Andromeda|33.0525|44.56805555555556|13.2
|847||Spiral galaxy|Andromeda|33.0525|44.56805555555556|13.2
|853||Irregular galaxy|Cetus|32.92333333333333|-9.304722222222223|13
|854||Spiral galaxy|Fornax|32.87833333333333|-35.834722222222226|13
|855||Elliptical galaxy|Triangulum|33.51541666666667|27.876944444444444|13.0
|857||Lenticular galaxy|Fornax|33.15500000000001|-31.944444444444446|13.3
|864||Spiral galaxy|Cetus|33.865|6.0025|12.0
|869|h Persei Cluster|Open cluster|Perseus|34.75|57.15|5.7
|877||Spiral galaxy|Aries|34.498749999999994|14.543888888888889|12.5
|881||Spiral galaxy|Cetus|34.689166666666665|-6.639444444444444|12.5
|883||Lenticular galaxy|Cetus|34.77166666666667|-6.791388888888889|13
|884|Chi Persei Cluster|Open cluster|Perseus|35.5|57.13333333333333|6.6
|887||Spiral galaxy|Cetus|34.88333333333333|-16.066666666666666|13
|890||Lenticular galaxy|Triangulum|35.50375|33.26638888888889|12.6
|891||Spiral galaxy|Andromeda|35.63708333333333|42.346111111111114|10.8
|893||Spiral galaxy|Phoenix|34.99083333333333|-41.402499999999996|13.5
|894|(Northwestern arm of NGC 895)|Spiral arm|Cetus|35.40083333333334|-5.520277777777777|11.5
|895||Spiral galaxy|Cetus|35.40083333333334|-5.520277777777777|11.5
|897||Spiral galaxy|Fornax|35.275416666666665|-33.72166666666667|11
|899||Irregular galaxy|Cetus|35.47166666666667|-20.822777777777777|13.3
|908||Spiral galaxy|Cetus|35.769999999999996|-21.234166666666667|10.9
|922||Spiral galaxy|Fornax|36.264583333333334|-24.789444444444445|12.6
|925||Spiral galaxy|Triangulum|36.82|33.57916666666667|10.5
|936||Lenticular galaxy|Cetus|36.90541666666667|-1.156388888888889|11.3
|940||Lenticular galaxy|Triangulum|37.36458333333333|31.641111111111112|13.4
|941||Spiral galaxy|Cetus|37.11625|-1.151111111111111|13.4
|945||Spiral galaxy|Cetus|37.155|-10.539722222222222|12
|947||Spiral galaxy|Cetus|37.13666666666667|-19.0425|12.9
|949||Spiral galaxy|Triangulum|37.70333333333333|37.13611111111111|12.0
|954||Spiral galaxy|Eridanus|37.214166666666664|-41.40277777777778|13.3
|955||Spiral galaxy|Cetus|37.63916666666667|-1.1086111111111112|13.0
|956||Open cluster|Andromeda|38.0|44.65|8.9
|957||Open cluster|Perseus|38.25|57.56666666666667|8.3
|958||Spiral galaxy|Cetus|37.677083333333336|-2.941666666666667|13
|959||Irregular galaxy|Triangulum|38.10041666666666|35.49472222222222|12.5
|961||Irregular galaxy|Cetus|40.26041666666667|-6.935833333333334|13
|964||Spiral galaxy|Fornax|37.77583333333334|-36.03333333333333|12.5
|969||Lenticular galaxy|Triangulum|38.53333333333333|32.947222222222216|13.4
|972||Spiral galaxy|Aries|38.55583333333333|29.310555555555556|12.1
|976||Spiral galaxy|Aries|38.500416666666666|20.97694444444444|12.9
|977||Spiral galaxy|Cetus|38.26416666666666|-10.76|13
|978||Interacting galaxies|Triangulum|38.69625|32.846111111111114|13.3
|982||Spiral galaxy|Andromeda|38.853750000000005|40.869166666666665|13.2
|986||Spiral galaxy|Fornax|38.3925|-39.044444444444444|11.8
|987||Spiral galaxy|Triangulum|39.20666666666667|33.327222222222225|13.4
|988||Spiral galaxy|Cetus|38.86416666666667|-9.354722222222222|11.4
|991||Spiral galaxy|Cetus|38.88708333333334|-7.154722222222222|13.4
|992||Spiral galaxy|Aries|39.35666666666667|21.10027777777778|13.5
|1003||Spiral galaxy|Perseus|39.82041666666667|40.87222222222222|12
|1011||Elliptical galaxy|Cetus|39.412083333333335|-11.005555555555556|13.3
|1012||Spiral galaxy|Aries|39.812083333333334|30.151666666666664|13.00
|1015||Barred spiral galaxy|Cetus|39.547916666666666|-1.3188888888888888|12.98
|1016||Elliptical galaxy|Cetus|39.58166666666667|2.1194444444444445|12.61
|1022||Barred spiral galaxy|Cetus|39.63625|-6.6775|12.09
|1023||Barred lenticular galaxy|Perseus|40.1|39.06333333333333|10.35
|1024||Spiral galaxy|Aries|39.79958333333333|10.846944444444444|13.08
|1026||Spiral galaxy|Cetus|39.829166666666666|6.544444444444444|12.7
|1029||Barred lenticular galaxy|Aries|39.90208333333333|10.793333333333333|13.11
|1030||Spiral galaxy|Aries|39.96083333333333|18.024166666666666|11.42
|1031||Spiral galaxy|Horologium|39.16166666666667|-54.859722222222224|11.60
|1032||Spiral galaxy|Cetus|39.84833333333333|1.093888888888889|12.64
|1035||Spiral galaxy|Cetus|39.87125|-8.13361111111111|12.89
|1039|Messier 34|Open cluster|Perseus|40.5|42.766666666666666|5.4
|1042||Spiral galaxy|Cetus|40.09833333333333|-8.433055555555555|11.1
|1050||Barred spiral galaxy|Triangulum|40.64833333333333|34.76361111111111|12.81
|1051||Barred spiral galaxy|Cetus|40.26041666666667|-6.935833333333334|13.4
|1052||Elliptical galaxy|Cetus|40.27|-8.255833333333333|12.08
|1055||Spiral galaxy|Cetus|40.43875|0.44222222222222224|12.5
|1056||Spiral galaxy|Aries|40.70125|28.574166666666667|13.32
|1058||Spiral galaxy|Perseus|40.875|37.34138888888889|11.82
|1060||Lenticular galaxy|Triangulum|40.81250000000001|32.425|13
|1068|Messier 77|Spiral galaxy|Cetus|40.67|-0.013333333333333334|8.9
|1070||Spiral galaxy|Cetus|40.84291666666667|4.968333333333334|12.72
|1073||Spiral galaxy|Cetus|40.91916666666667|1.376111111111111|12.5
|1079||Spiral galaxy|Fornax|40.93458333333333|-29.003333333333334|12.74
|1084||Spiral galaxy|Eridanus|41.499583333333334|-7.578333333333333|11.6
|1085||Spiral galaxy|Cetus|41.60541666666666|3.607222222222222|13.07
|1086||Spiral galaxy|Perseus|41.985|41.24638888888889|13.5
|1087||Spiral galaxy|Cetus|41.60541666666666|-0.4988888888888889|11.4
|1090||Spiral galaxy|Cetus|41.64041666666667|-0.24694444444444444|12.8
|1096||Barred spiral galaxy|Horologium|40.95541666666667|-59.913333333333334|13.49
|1097||Spiral galaxy|Fornax|41.579166666666666|-30.27472222222222|10.2
|1106||Lenticular galaxy|Perseus|42.66875|41.671388888888885|13.3
|1107||Lenticular galaxy|Cetus|42.33166666666666|8.092777777777778|13.46
|1114||Spiral galaxy|Eridanus|42.279999999999994|-16.993333333333336|13.27
|1122||Spiral galaxy|Perseus|43.21333333333333|42.205000000000005|12.9
|1123|Duplicate of NGC 1122|Spiral galaxy|Perseus|43.21333333333333|42.205000000000005|12.9
|1125||Barred spiral galaxy|Eridanus|42.91791666666667|-16.65111111111111|13.43
|1129||Elliptical galaxy|Perseus|43.61416666666667|41.57972222222222|13.5
|1132||Elliptical galaxy|Eridanus|43.215833333333336|-1.274722222222222|13.25
|1134||Spiral galaxy|Aries|43.42208333333333|13.014166666666666|13.05
|1137||Spiral galaxy|Cetus|43.51125|2.9619444444444447|13.21
|1141||Lenticular galaxy|Cetus|43.790416666666665|-0.17777777777777776|13.2
|1142||Interacting galaxy|Cetus|43.80125|-0.18388888888888888|13.2
|1143|Duplicate of NGC 1141|Lenticular galaxy|Cetus|43.790416666666665|-0.17777777777777776|13.2
